AGE,ENROLL,ESR,HOURS,HHID
16,2,3,0,613
13,2,0,0,613
7,2,0,0,613
94,1,6,0,614
90,1,6,0,614
42,1,1,50,615
38,1,1,45,615
25,1,1,40,615
22,1,1,4,615
0,0,0,0,615
57,1,1,35,616
56,1,1,40,616
67,1,6,0,617
67,1,6,0,617
66,1,6,0,618
60,1,6,0,618
63,1,1,24,619
73,1,1,50,620
66,1,6,0,620
37,1,1,40,620
32,1,3,0,621
30,1,1,25,621
63,1,1,50,622
51,1,1,20,622
15,2,0,0,622
13,2,0,0,622
68,1,6,0,623
66,1,6,30,623
72,1,6,0,624
60,1,1,40,625
59,1,1,40,625
66,1,6,0,626
64,1,1,24,626
47,1,1,48,627
10,2,0,0,627
58,1,1,45,628
51,1,3,0,628
18,2,3,0,628
62,1,6,0,629
61,1,6,0,629
81,1,6,0,630
51,1,1,40,631
59,1,1,36,632
57,1,1,40,632
52,1,6,0,633
51,1,3,32,633
50,1,1,40,634
48,1,1,55,635
48,1,2,20,635
79,1,6,0,636
72,1,6,0,637
63,1,6,0,637
84,1,6,0,638
55,1,1,40,639
52,1,1,40,639
54,1,3,0,640
50,1,3,40,640
21,1,1,18,640
64,1,1,36,641
64,1,6,0,641
35,1,6,0,642
52,1,1,40,643
20,2,6,40,643
67,1,6,0,644
63,1,1,30,644
57,1,6,0,645
41,1,1,30,645
14,2,0,0,645
12,2,0,0,645
61,1,1,40,646
75,1,1,20,647
74,1,6,0,647
24,1,1,50,648
21,2,6,0,648
20,1,1,44,648
0,0,0,0,648
76,1,6,0,649
35,1,1,40,650
11,2,0,0,650
65,1,6,0,651
89,1,6,0,652
88,1,6,0,652
55,1,1,45,653
52,3,3,0,653
72,1,6,30,654
64,1,6,0,654
64,1,1,40,655
65,1,1,40,656
63,1,6,0,656
63,1,6,0,657
61,1,6,0,657
33,1,1,60,658
33,1,1,50,658
0,0,0,0,658
58,1,1,56,659
57,1,6,0,659
12,3,0,0,659
49,1,1,60,660
47,1,1,50,660
36,1,1,50,660
34,1,1,50,660
24,1,1,55,660
23,1,1,50,660
26,1,1,40,661
25,1,1,40,661
64,1,1,40,662
37,1,6,0,663
33,1,1,36,663
2,0,0,0,663
82,1,6,0,664
81,1,6,0,664
67,1,1,40,665
94,1,6,0,666
63,1,6,0,667
61,1,6,0,667
65,1,6,0,668
44,1,1,40,668
41,1,1,40,668
68,1,1,99,669
66,1,1,40,669
43,1,1,10,670
42,1,1,45,670
11,2,0,0,670
7,2,0,0,670
27,1,1,40,671
26,1,6,0,671
6,2,0,0,671
2,0,0,0,671
0,0,0,0,671
27,2,1,20,672
26,2,6,0,672
51,1,6,0,673
50,1,6,0,673
28,1,1,36,674
27,1,1,40,674
90,1,6,0,675
33,1,1,50,676
30,1,6,40,676
1,0,0,0,676
43,1,1,40,677
40,1,1,75,677
15,2,0,0,677
13,2,0,0,677
12,2,0,0,677
70,1,1,30,678
69,1,6,0,678
84,1,6,0,679
64,1,1,40,679
84,1,6,0,680
81,1,6,0,680
64,1,1,50,680
63,1,1,30,680
82,1,6,0,681
80,1,6,0,682
79,1,6,0,682
70,1,6,15,683
59,1,6,0,684
69,1,6,0,685
65,1,6,0,685
66,1,1,40,686
72,1,6,0,687
67,2,6,0,688
64,1,1,15,688
48,1,1,30,689
47,1,1,70,689
22,1,1,20,689
19,2,1,40,689
57,1,6,0,690
69,1,6,0,691
48,1,1,40,692
23,1,3,30,693
18,2,6,30,693
58,1,1,40,694
12,2,0,0,694
10,2,0,0,694
51,1,6,0,695
50,1,1,28,695
85,1,6,0,696
84,1,6,0,696
31,1,1,40,697
28,2,1,40,697
3,2,0,0,697
1,0,0,0,697
61,1,6,0,698
39,2,1,40,699
28,1,1,40,699
3,3,0,0,699
70,1,6,0,700
65,1,6,0,700
61,1,1,40,701
57,1,1,50,701
77,1,6,0,702
67,1,6,0,703
66,1,6,0,703
56,1,1,50,704
45,1,1,40,704
10,3,0,0,704
51,1,1,40,705
51,1,1,50,705
26,2,1,30,705
25,1,6,0,705
16,2,6,0,705
12,2,0,0,705
64,1,6,0,706
61,1,1,40,706
39,1,1,4,706
33,1,1,30,707
32,1,3,50,707
46,1,1,40,708
14,2,0,0,708
73,1,6,0,709
65,1,1,50,709
54,1,1,75,710
54,1,3,30,710
65,1,6,0,711
62,1,6,0,711
17,3,6,0,711
29,1,1,50,712
22,1,1,45,712
41,1,1,30,713
71,1,1,40,714
66,1,6,0,714
47,1,1,50,715
45,1,1,45,715
34,1,1,50,716
29,1,1,40,716
2,0,0,0,716
38,1,1,26,717
16,2,6,0,717
64,1,6,0,718
60,1,6,0,719
41,1,3,40,719
25,2,3,0,720
23,1,1,40,720
8,2,0,0,720
49,2,1,40,721
58,1,1,60,722
54,1,1,25,722
60,1,6,0,723
59,1,6,0,723
66,1,6,0,724
63,1,6,0,725
28,1,6,0,725
64,1,6,0,726
58,1,1,40,726
70,1,6,0,727
41,1,1,40,728
40,1,1,12,728
4,3,0,0,728
4,3,0,0,728
31,1,1,50,729
30,1,6,0,729
6,3,0,0,729
3,1,0,0,729
67,1,1,50,730
66,1,6,0,730
35,1,1,30,730
32,1,6,0,730
6,2,0,0,730
4,1,0,0,730
65,1,6,0,731
35,3,1,48,732
30,1,1,30,732
7,2,0,0,732
58,1,1,30,733
41,1,1,40,734
55,1,1,40,735
26,2,3,24,735
23,2,1,24,735
20,2,1,28,735
20,1,3,0,735
57,1,6,0,736
55,1,6,0,737
55,1,6,30,737
71,1,6,0,738
69,1,2,10,738
60,1,3,30,739
57,1,1,30,740
57,1,1,40,740
42,1,1,45,741
40,1,1,40,741
10,2,0,0,741
87,1,6,0,742
85,1,6,0,742
51,1,6,0,743
62,1,6,0,744
64,1,6,0,745
79,1,3,40,746
38,1,1,40,747
30,1,6,0,747
1,0,0,0,747
31,1,1,44,748
29,1,6,0,748
2,0,0,0,748
0,0,0,0,748
48,1,1,30,749
45,1,6,0,749
5,2,0,0,749
94,1,6,0,750
72,1,6,0,751
72,1,6,0,751
33,1,4,42,752
32,1,6,0,752
62,1,6,15,753
61,1,1,60,753
64,1,6,0,754
59,1,6,0,754
59,1,6,0,755
53,1,1,50,755
25,2,1,38,755
21,2,1,38,755
66,1,6,0,756
33,1,3,0,756
30,1,6,0,756
10,2,0,0,756
8,2,0,0,756
71,1,6,0,757
50,1,6,0,757
65,1,1,20,758
60,1,1,15,758
29,1,1,20,759
29,1,1,40,759
26,1,1,40,759
82,1,6,0,760
60,1,6,0,761
58,1,6,0,761
85,1,6,0,762
65,1,6,0,762
54,1,6,0,763
44,1,6,0,763
51,1,3,40,764
55,1,6,0,765
54,1,1,6,765
56,1,1,40,766
55,1,1,40,766
75,1,6,0,767
75,1,6,0,767
66,1,6,0,768
65,1,6,0,768
35,1,3,0,769
34,1,6,0,769
15,2,0,0,769
13,2,0,0,769
28,1,1,72,770
27,1,6,0,770
2,0,0,0,770
0,0,0,0,770
68,1,6,0,771
63,1,1,35,771
52,1,1,50,772
12,2,0,0,772
7,2,0,0,772
62,1,6,0,773
59,1,6,0,773
26,2,4,40,774
25,1,1,15,774
66,1,6,0,775
64,1,6,0,775
68,1,6,0,776
66,1,1,40,776
60,1,6,0,777
54,1,6,0,777
53,1,1,40,778
50,1,1,40,778
59,1,1,40,779
48,1,1,12,779
11,2,0,0,779
62,1,1,20,780
62,1,1,40,780
78,1,1,16,781
68,1,6,0,781
50,1,1,40,782
42,1,1,50,782
24,1,1,40,782
13,2,0,0,782
49,1,1,50,783
48,1,6,0,783
11,2,0,0,783
11,2,0,0,783
45,1,1,32,784
37,1,1,40,784
18,2,3,0,784
12,2,0,0,784
42,2,1,40,785
39,1,1,40,785
69,1,6,0,786
43,1,6,0,786
39,1,6,0,786
17,2,6,0,786
94,1,6,0,787
70,1,1,30,788
70,1,6,0,788
40,1,1,30,788
60,1,1,40,789
53,1,1,40,789
74,1,1,40,790
71,1,1,50,790
62,1,6,0,791
58,1,1,50,791
64,1,6,0,792
63,1,1,40,792
24,2,6,40,792
63,1,1,40,793
56,1,1,40,793
67,1,1,40,794
57,1,1,32,795
55,1,6,0,795
31,1,1,30,795
27,1,1,30,795
18,1,6,0,795
9,2,0,0,795
6,2,0,0,795
5,2,0,0,795
3,2,0,0,795
52,1,6,0,796
50,1,6,0,796
39,1,1,40,797
34,1,1,40,797
76,1,6,0,798
75,1,6,0,798
40,1,1,40,798
51,1,1,20,799
50,1,1,50,799
34,1,6,0,800
31,1,6,10,800
13,2,0,0,800
9,2,0,0,800
5,2,0,0,800
2,0,0,0,800
61,1,1,40,801
61,1,1,40,801
69,1,1,40,802
63,1,1,55,802
54,1,1,40,803
50,1,1,40,803
33,1,6,0,803
17,2,6,0,803
78,1,6,0,804
61,1,6,0,805
45,1,1,40,805
42,1,6,0,805
10,2,0,0,805
8,2,0,0,805
66,1,6,0,806
60,1,1,40,806
48,1,6,0,807
41,1,1,40,807
90,1,6,0,808
25,1,1,40,809
81,1,6,0,810
37,1,1,20,811
36,1,1,22,811
9,2,0,0,811
6,2,0,0,811
57,1,1,40,812
55,1,1,32,812
81,1,6,0,813
70,1,6,0,814
36,1,1,40,815
32,1,1,40,815
8,2,0,0,815
5,2,0,0,815
61,1,6,0,816
58,1,1,50,816
30,1,1,45,817
29,1,1,40,817
57,1,1,40,818
58,1,1,99,819
51,1,6,20,819
15,2,0,0,819
12,2,0,0,819
53,1,1,40,820
53,1,1,65,820
26,2,1,28,820
24,2,6,0,820
78,1,6,0,821
64,1,1,40,821
69,1,6,0,822
78,1,6,0,823
78,1,6,0,823
75,1,6,0,824
72,1,6,0,824
63,1,6,0,825
63,1,1,40,825
36,1,1,44,825
13,2,0,0,825
88,1,6,0,826
64,1,6,0,826
64,1,1,60,826
44,1,1,40,827
41,1,1,40,827
12,2,0,0,827
10,2,0,0,827
78,1,6,3,828
63,1,6,0,828
54,1,1,40,829
52,1,1,40,829
32,1,1,40,830
78,1,6,0,831
72,1,6,0,831
65,1,6,0,832
22,1,1,40,833
21,1,6,40,833
0,0,0,0,833
60,1,6,0,834
66,1,3,0,835
61,1,6,0,835
52,1,1,50,835
38,1,6,0,835
20,1,6,0,835
18,2,1,26,835
14,2,0,0,835
44,1,1,50,836
43,1,6,0,836
10,2,0,0,836
7,2,0,0,836
5,2,0,0,836
44,1,1,65,837
53,1,6,0,838
52,1,1,40,838
52,1,1,40,839
24,1,6,0,839
58,1,1,40,840
50,1,6,0,840
17,3,1,50,840
13,3,0,0,840
79,1,6,0,841
26,1,3,23,841
21,1,1,35,841
70,1,6,0,842
70,1,6,0,842
46,1,1,45,842
41,1,1,20,842
8,2,0,0,842
5,2,0,0,842
54,1,1,40,843
32,1,6,0,844
30,1,1,48,844
63,1,1,40,845
62,1,1,40,845
64,1,1,18,846
27,1,1,40,847
21,1,1,30,847
8,2,0,0,847
55,1,1,8,848
50,1,6,0,848
52,1,1,45,849
49,1,1,14,849
22,1,6,15,849
20,1,1,40,849
36,1,1,44,850
33,1,1,45,850
7,2,0,0,850
4,1,0,0,850
50,1,3,0,851
49,1,1,60,851
9,2,0,0,851
61,1,1,50,852
58,1,1,40,852
62,1,1,40,853
22,1,1,16,854
49,1,1,60,855
36,1,6,0,855
3,1,0,0,855
2,0,0,0,855
77,1,6,0,856
74,1,6,0,856
58,1,6,0,857
53,1,6,0,857
14,2,0,0,857
66,1,6,0,858
65,1,6,0,858
38,1,6,0,859
72,1,6,0,860
71,1,6,0,860
37,1,6,0,861
37,1,1,50,861
12,2,0,0,861
9,2,0,0,861
40,1,6,0,862
37,3,1,55,862
8,2,0,0,862
6,2,0,0,862
50,1,1,35,863
50,1,1,50,863
26,1,1,50,863
23,1,1,30,863
43,1,1,40,864
31,1,6,0,864
9,2,0,0,864
7,2,0,0,864
78,1,1,50,865
71,1,1,40,865
62,1,6,0,866
58,1,1,25,866
34,1,6,0,867
32,1,1,70,867
6,1,0,0,867
2,0,0,0,867
53,1,6,0,868
50,1,6,0,868
17,3,6,0,868
13,3,0,0,868
49,1,1,40,869
59,1,1,30,870
55,1,6,0,870
63,1,6,0,871
58,1,6,0,872
53,1,1,40,873
51,1,2,72,873
15,2,0,0,873
4,2,0,0,873
64,1,6,0,874
44,1,6,0,874
32,1,1,60,874
28,1,3,0,874
64,1,6,0,875
63,1,6,0,875
46,1,1,25,876
44,1,1,8,876
17,2,6,0,876
15,2,0,0,876
61,1,1,13,877
58,1,1,40,877
64,1,1,50,878
61,1,6,0,878
56,1,1,32,879
64,1,6,0,880
62,1,6,0,880
67,1,6,0,881
66,1,6,0,881
66,1,6,0,882
60,1,6,0,883
57,1,6,0,883
29,1,1,35,884
55,1,1,30,885
51,1,1,40,885
64,1,3,30,886
64,1,1,32,886
37,1,1,36,887
12,2,0,0,887
7,2,0,0,887
59,1,1,20,888
50,1,6,0,888
75,1,6,0,889
65,1,6,0,889
70,1,6,1,890
73,1,6,0,891
43,1,1,60,892
42,1,1,40,892
19,2,1,30,892
80,1,6,0,893
75,1,6,0,893
55,1,3,40,893
57,1,6,0,894
62,1,1,40,895
61,1,1,40,895
22,2,1,36,895
69,1,1,15,896
65,1,1,30,896
63,1,6,0,897
70,1,6,0,898
70,1,6,0,898
52,1,1,49,899
46,1,1,40,900
59,1,6,0,901
46,1,1,38,901
57,1,1,28,902
63,1,6,0,903
64,1,1,40,904
56,1,1,40,904
60,1,6,0,905
40,2,1,40,905
53,1,6,0,906
16,2,1,15,906
13,3,0,0,906
67,1,6,0,907
72,1,6,0,908
66,1,6,0,909
65,1,1,35,909
50,1,1,50,910
84,1,6,0,911
76,1,6,0,912
75,1,6,0,912
43,1,1,40,913
66,1,1,50,914
60,1,1,40,914
81,1,6,0,915
80,1,6,0,915
31,1,1,30,916
28,1,1,40,916
81,1,6,0,917
68,1,1,32,918
63,1,6,0,918
19,1,1,32,919
66,1,6,0,920
63,1,1,40,920
62,1,6,60,920
44,1,6,0,920
36,1,1,40,921
52,1,1,40,922
45,1,6,0,922
62,1,6,0,923
60,1,1,38,923
38,1,6,0,923
36,1,1,30,923
12,2,0,0,923
10,2,0,0,923
8,2,0,0,923
72,1,6,0,924
57,1,1,40,924
33,1,1,40,925
35,1,6,0,926
13,2,0,0,926
9,2,0,0,926
3,1,0,0,926
65,1,1,18,927
53,1,6,0,927
54,1,1,75,928
21,2,6,0,928
16,2,6,0,928
53,1,1,40,929
52,1,1,40,929
74,1,6,0,930
65,1,1,30,930
38,1,6,0,931
36,1,1,60,931
2,0,0,0,931
2,0,0,0,931
94,1,6,0,932
25,1,1,40,933
70,1,6,0,934
69,1,6,0,934
45,1,1,30,935
16,2,1,16,935
14,2,0,0,935
38,1,1,50,936
34,1,6,0,936
10,2,0,0,936
7,2,0,0,936
4,1,0,0,936
2,0,0,0,936
30,1,1,52,937
25,1,1,1,937
2,0,0,0,937
0,0,0,0,937
74,1,1,18,938
70,1,6,0,939
70,1,6,0,939
46,1,3,0,939
50,1,1,40,940
50,1,1,15,940
57,1,6,0,941
29,1,1,40,942
77,1,6,0,943
49,1,1,45,944
31,1,6,0,944
12,2,0,0,944
6,2,0,0,944
62,1,6,0,945
61,1,1,40,945
60,1,6,0,946
89,1,6,0,947
48,1,1,50,947
64,1,6,0,948
76,1,6,0,949
69,1,1,80,949
60,1,6,18,950
35,1,1,40,951
7,2,0,0,951
61,1,1,48,952
53,1,1,40,953
52,1,1,16,953
16,2,6,0,953
13,2,0,0,953
74,1,6,0,954
79,1,6,0,955
62,1,6,0,956
50,1,3,0,956
10,2,0,0,956
67,1,6,0,957
53,1,3,0,957
83,1,6,0,958
77,1,6,0,958
44,1,6,0,959
24,1,6,25,959
1,0,0,0,959
51,1,1,40,960
56,1,1,70,961
53,1,6,18,961
14,2,0,0,961
24,1,1,40,962
24,1,2,40,962
58,1,1,40,963
63,1,6,0,964
45,1,3,0,965
20,1,6,0,965
70,1,1,40,966
46,1,1,40,967
15,2,0,0,967
13,2,0,0,967
11,2,0,0,967
58,1,6,0,968
65,1,3,0,969
64,1,1,40,969
61,1,1,40,969
53,1,1,40,970
51,1,1,40,970
59,1,6,0,971
68,1,6,0,972
67,1,6,0,972
49,1,1,35,973
67,1,1,40,974
67,1,1,50,974
57,1,1,40,975
55,1,1,28,975
73,1,6,0,976
65,1,6,0,976
40,1,1,60,977
34,1,1,40,977
0,0,0,0,977
83,1,3,0,978
82,1,6,0,978
68,1,1,45,979
67,1,1,60,979
51,1,1,40,980
48,1,1,40,981
45,1,6,0,981
13,2,0,0,981
10,2,0,0,981
19,1,3,40,982
54,1,1,45,983
49,1,1,47,983
67,1,6,0,984
65,1,6,0,984
47,1,1,40,985
12,2,0,0,985
9,2,0,0,985
78,1,6,0,986
54,1,6,30,986
49,1,1,40,986
40,1,1,40,987
39,1,1,40,987
18,2,1,25,987
16,2,6,0,987
81,1,6,0,988
70,1,1,60,988
56,1,6,0,989
25,1,1,10,990
24,1,1,40,990
64,1,6,0,991
62,1,1,30,991
72,1,6,0,992
62,1,1,16,992
57,1,6,0,993
52,1,1,40,993
61,1,1,50,994
61,1,1,45,994
26,2,3,0,994
79,1,1,40,995
78,1,6,0,995
41,1,1,55,996
31,2,1,40,997
26,1,1,40,997
80,1,6,0,998
17,3,1,1,998
16,3,6,0,998
83,1,6,0,999
79,1,6,0,1000
70,1,6,0,1000
70,1,6,0,1001
56,1,6,0,1001
31,1,3,0,1002
29,1,3,24,1002
8,2,0,0,1002
0,0,0,0,1002
60,1,1,32,1003
57,1,6,0,1003
54,1,6,0,1003
54,1,1,55,1004
40,1,1,48,1004
13,2,0,0,1004
9,2,0,0,1004
35,1,1,60,1005
31,1,1,30,1005
12,2,0,0,1005
3,3,0,0,1005
76,1,6,0,1006
55,1,1,40,1007
50,1,1,40,1007
84,1,6,0,1008
52,1,6,0,1008
52,1,1,56,1008
79,1,6,0,1009
61,1,6,6,1010
59,1,1,20,1010
63,1,6,0,1011
63,1,1,30,1012
69,1,6,0,1013
68,1,6,0,1013
78,1,6,0,1014
94,1,6,0,1015
54,1,1,60,1016
51,1,6,0,1016
24,2,6,0,1016
22,2,6,0,1016
94,1,6,0,1017
40,1,1,55,1018
33,1,1,40,1018
1,0,0,0,1018
94,1,6,0,1019
74,1,6,0,1019
74,1,6,0,1019
71,1,6,30,1020
70,1,1,40,1020
54,1,6,0,1021
31,3,3,0,1021
20,2,1,40,1021
68,1,6,0,1022
45,1,6,15,1023
40,1,6,0,1023
5,2,0,0,1023
78,1,6,0,1024
65,1,6,0,1025
64,1,6,0,1025
81,1,6,0,1026
61,1,6,0,1026
71,1,6,0,1027
71,1,6,0,1027
78,1,6,0,1028
84,1,6,0,1029
82,1,6,0,1029
60,1,1,35,1030
58,1,1,32,1030
25,2,6,0,1030
22,2,1,40,1030
20,1,1,25,1030
61,1,1,40,1031
60,1,1,40,1031
40,1,1,40,1032
34,1,1,40,1032
8,2,0,0,1032
69,1,6,0,1033
50,1,6,0,1033
47,2,1,40,1033
3,2,0,0,1033
61,1,6,0,1034
57,1,1,50,1034
44,1,1,60,1035
43,1,1,40,1035
6,2,0,0,1035
54,1,6,2,1036
52,1,1,60,1036
50,1,1,40,1037
45,1,1,32,1037
7,3,0,0,1037
71,1,6,0,1038
54,2,1,30,1038
52,1,1,30,1038
22,2,1,38,1038
9,2,0,0,1038
58,1,1,42,1039
69,1,1,60,1040
57,1,2,40,1040
62,1,6,0,1041
49,1,1,40,1041
20,1,6,0,1041
71,1,6,0,1042
68,1,1,40,1042
59,1,1,50,1043
66,1,1,35,1044
65,1,1,30,1044
68,1,6,0,1045
52,1,6,50,1045
58,1,1,60,1046
20,2,6,5,1046
17,2,6,0,1046
66,1,6,0,1047
81,1,6,0,1048
68,1,6,0,1049
65,1,6,0,1049
87,1,6,0,1050
46,1,6,0,1051
46,1,1,40,1051
2,0,0,0,1051
52,1,6,0,1052
52,1,1,40,1052
20,2,3,0,1052
56,1,2,18,1053
24,1,1,32,1053
20,1,1,32,1053
35,2,6,0,1054
31,1,3,55,1054
15,2,0,0,1054
9,2,0,0,1054
71,1,6,0,1055
54,1,1,45,1055
60,1,6,0,1056
57,1,1,40,1057
56,1,1,40,1057
67,1,6,0,1058
58,1,6,0,1058
47,1,1,40,1059
47,1,1,40,1059
19,1,1,40,1059
40,1,6,0,1060
45,1,6,0,1061
38,1,3,0,1061
62,1,6,0,1062
13,2,0,0,1062
11,2,0,0,1062
9,2,0,0,1062
6,2,0,0,1062
76,1,6,0,1063
63,1,6,0,1064
61,1,1,55,1064
14,3,0,0,1064
63,1,6,0,1065
59,1,1,20,1065
57,1,1,30,1066
21,1,6,0,1066
75,1,6,0,1067
73,1,6,0,1067
78,1,6,0,1068
68,1,6,0,1068
74,1,6,0,1069
52,1,1,40,1069
46,1,1,50,1070
94,1,6,0,1071
65,1,6,0,1072
58,1,1,40,1073
56,1,1,40,1073
85,1,6,0,1074
81,1,6,0,1074
21,1,6,0,1075
2,0,0,0,1075
0,0,0,0,1075
34,1,1,45,1076
27,1,1,32,1076
14,2,0,0,1076
53,1,1,40,1077
48,1,1,35,1077
14,2,0,0,1077
61,1,1,30,1078
60,1,6,0,1078
52,1,1,40,1079
39,1,1,40,1079
15,2,0,0,1079
13,2,0,0,1079
68,1,6,15,1080
66,1,6,30,1080
52,1,1,50,1081
50,1,1,32,1081
49,1,6,8,1082
31,1,1,40,1082
29,2,1,10,1082
20,1,6,15,1082
18,3,1,15,1082
18,2,1,25,1082
9,3,0,0,1082
85,1,6,0,1083
84,1,6,0,1083
75,1,1,40,1084
55,1,6,0,1084
86,1,6,0,1085
85,1,6,0,1085
53,1,1,50,1086
46,1,6,0,1086
23,1,1,30,1086
62,1,6,0,1087
41,1,1,58,1088
39,1,1,40,1088
7,2,0,0,1088
5,3,0,0,1088
46,1,1,50,1089
42,1,1,80,1089
18,2,6,0,1089
46,1,1,60,1090
41,1,6,0,1090
40,1,1,50,1091
35,1,6,0,1091
15,2,0,0,1091
11,2,0,0,1091
4,2,0,0,1091
80,1,6,16,1092
34,1,3,0,1092
34,1,6,0,1092
51,1,1,40,1093
50,1,1,40,1093
65,1,6,0,1094
56,1,1,40,1094
50,1,1,40,1095
45,1,1,40,1095
28,1,1,40,1095
18,2,3,0,1095
2,0,0,0,1095
86,1,6,2,1096
50,1,6,25,1096
16,2,6,24,1096
72,1,6,0,1097
71,1,6,0,1097
76,1,6,0,1098
73,1,6,0,1098
38,1,3,30,1099
37,1,3,50,1099
9,3,0,0,1099
6,3,0,0,1099
4,3,0,0,1099
72,1,6,0,1100
64,1,6,6,1100
63,1,1,40,1101
83,1,6,0,1102
69,1,6,0,1102
69,1,6,0,1103
66,1,1,40,1103
66,1,6,0,1104
80,1,6,0,1105
63,1,1,40,1106
31,1,1,25,1106
30,1,1,50,1106
64,1,6,0,1107
61,1,1,40,1107
47,1,1,35,1108
50,1,1,60,1109
50,1,1,32,1109
54,1,6,0,1110
84,1,6,0,1111
73,1,1,4,1111
54,1,1,30,1112
50,1,1,45,1112
14,2,0,0,1112
61,1,6,0,1113
64,1,1,40,1114
47,1,6,0,1114
8,2,0,0,1114
51,1,6,40,1115
48,1,1,40,1115
18,2,1,20,1115
17,2,6,0,1115
33,1,1,40,1116
32,1,6,15,1116
30,1,1,30,1117
28,1,1,12,1117
12,2,0,0,1117
9,3,0,0,1117
6,3,0,0,1117
3,1,0,0,1117
64,1,1,32,1118
63,1,1,40,1118
47,1,1,40,1119
43,1,1,40,1119
15,2,0,0,1119
7,2,0,0,1119
7,2,0,0,1119
60,1,6,0,1120
75,1,6,0,1121
73,1,6,0,1121
83,1,6,0,1122
53,1,1,50,1123
53,1,1,50,1123
83,1,6,0,1124
78,1,6,0,1124
49,1,1,55,1125
22,1,1,20,1125
20,2,1,16,1125
22,1,1,60,1126
21,1,1,35,1126
68,1,6,0,1127
70,1,6,0,1128
19,2,1,20,1128
16,2,1,8,1128
66,1,6,0,1129
61,1,6,0,1129
53,1,1,40,1130
51,1,6,0,1130
60,1,1,40,1131
54,1,1,30,1131
52,1,1,9,1132
18,3,6,1,1132
16,2,6,1,1132
11,3,0,0,1132
64,1,6,0,1133
57,1,1,45,1133
57,1,1,70,1134
56,1,1,70,1134
59,1,1,50,1135
54,1,6,40,1135
81,1,6,0,1136
78,1,6,0,1136
65,1,1,20,1137
59,1,1,8,1137
51,1,1,16,1138
49,1,1,40,1138
16,2,6,0,1138
38,1,1,20,1139
35,1,3,0,1139
16,2,6,0,1139
8,2,0,0,1139
72,1,6,0,1140
64,1,6,0,1140
50,1,1,45,1141
16,2,6,0,1141
22,1,2,45,1142
0,0,0,0,1142
61,1,6,0,1143
58,1,1,45,1143
75,1,6,0,1144
64,1,1,40,1145
63,1,1,15,1145
55,1,1,20,1146
19,2,6,0,1146
83,1,6,0,1147
63,1,1,10,1148
58,1,6,60,1149
53,1,1,60,1149
65,1,6,0,1150
49,1,1,30,1151
46,1,1,40,1151
16,2,6,0,1151
13,2,0,0,1151
66,1,1,40,1152
56,1,1,40,1153
54,1,6,0,1153
80,1,6,0,1154
77,1,6,0,1154
37,1,1,25,1155
37,1,2,30,1155
14,2,0,0,1155
13,2,0,0,1155
5,2,0,0,1155
3,1,0,0,1155
55,1,1,60,1156
54,1,6,20,1156
19,1,1,20,1156
62,1,1,70,1157
60,1,3,0,1157
54,1,1,30,1157
52,1,1,40,1158
48,1,1,25,1158
17,2,6,0,1158
13,2,0,0,1158
51,1,1,40,1159
50,1,6,0,1159
25,1,1,40,1159
30,1,1,55,1160
28,1,1,24,1160
56,1,1,40,1161
52,1,1,40,1161
51,1,1,40,1162
51,1,1,40,1162
52,1,6,40,1163
48,1,6,0,1163
57,1,6,0,1164
56,1,6,0,1164
36,1,1,40,1165
29,1,3,0,1165
0,0,0,0,1165
47,1,1,40,1166
43,1,1,60,1166
9,3,0,0,1166
70,1,1,32,1167
70,1,1,40,1167
44,1,1,40,1167
13,2,0,0,1167
44,1,1,50,1168
43,1,1,16,1168
12,2,0,0,1168
9,2,0,0,1168
59,1,1,32,1169
56,1,1,40,1169
20,1,1,2,1169
75,1,6,0,1170
70,1,6,0,1171
64,1,6,0,1171
22,1,1,30,1172
94,1,6,0,1173
56,1,1,80,1174
49,1,1,20,1174
18,2,6,0,1174
67,1,1,40,1175
67,1,2,32,1175
59,1,3,0,1176
54,1,6,0,1177
47,1,1,65,1178
82,1,6,0,1179
51,1,6,20,1180
48,1,3,40,1180
16,2,6,1,1180
13,2,0,0,1180
47,1,6,0,1181
45,1,1,40,1181
24,1,1,40,1181
13,2,0,0,1181
45,1,1,40,1182
45,1,1,40,1182
65,1,6,0,1183
50,1,6,0,1183
54,1,1,55,1184
54,1,6,0,1184
54,1,3,0,1185
47,1,1,50,1186
44,2,1,56,1186
1,0,0,0,1186
1,0,0,0,1186
58,1,1,23,1187
58,1,1,50,1187
31,1,1,40,1187
23,2,1,20,1187
30,1,1,50,1188
30,1,1,45,1188
50,1,1,40,1189
50,1,6,0,1189
61,1,6,55,1190
56,1,6,0,1190
18,2,1,8,1190
94,1,6,0,1191
81,1,6,0,1192
80,1,6,0,1192
50,1,1,60,1193
15,2,0,0,1193
59,1,1,45,1194
58,1,6,0,1194
85,1,6,0,1195
75,1,6,0,1196
69,1,6,0,1196
74,1,6,0,1197
38,1,1,45,1198
36,1,1,60,1198
7,2,0,0,1198
5,2,0,0,1198
66,1,6,0,1199
59,1,1,13,1199
65,1,1,15,1200
61,1,3,24,1200
34,1,1,32,1200
31,1,3,0,1200
23,1,1,25,1200
9,2,0,0,1200
7,2,0,0,1200
0,0,0,0,1200
53,1,1,25,1201
55,1,6,0,1202
38,1,1,40,1202
33,1,1,35,1202
32,2,1,40,1202
14,2,0,0,1202
13,2,0,0,1202
11,2,0,0,1202
2,0,0,0,1202
